cond,mech,tpw,tr,ho,trpos,both
no commission,rev,33.266961651917406,-1.8903352036979986,-0.029113180020300822,False,False
lifetime plan + stop-limit,rev,33.266961651917406,-2.515064012320194,-0.6590797848440482,False,False
frictionless,rev,33.266961651917406,-1.4015498847349925,0.4509424786067864,False,False
full cost today,rev,32.315634218289084,-5.220396148563545,-7.332486905038344,False,False
no exit slippage,rev,32.315634218289084,-4.825659306458282,-6.93471738830972,False,False
no commission,rev,32.315634218289084,-3.4203961485635443,-5.532486905038346,False,False
lifetime plan + stop-limit,rev,32.315634218289084,-4.1015540433003865,-6.211825195001172,False,False
frictionless,rev,32.315634218289084,-3.025659306458281,-5.1347173883097215,False,False
full cost today,vwr,26.563421828908556,-6.764939530717646,-8.3522315402539,False,False
no exit slippage,vwr,26.563421828908556,-6.361506054322795,-7.957070249931318,False,False
no commission,vwr,26.563421828908556,-4.964939530717645,-6.552231540253898,False,False
lifetime plan + stop-limit,vwr,26.563421828908556,-5.640879444880735,-7.233134766060349,False,False
frictionless,vwr,26.563421828908556,-4.561506054322796,-6.1570702499313175,False,False
full cost today,sqz,3.9675516224188794,-4.909882562775332,-5.268391354566912,False,False
no exit slippage,sqz,3.9675516224188794,-4.553105069169193,-4.955466184498885,False,False
no commission,sqz,3.9675516224188794,-3.1098825627753333,-3.4683913545669123,False,False
lifetime plan + stop-limit,sqz,3.9675516224188794,-3.8138160666116505,-4.1986362525260965,False,False
frictionless,sqz,3.9675516224188794,-2.753105069169195,-3.155466184498885,False,False
full cost today,vol,1.9985250737463127,-0.6659275008294145,-4.388600341084535,False,False
no exit slippage,vol,1.9985250737463127,-0.34629279763306775,-4.042446494930688,False,False
no commission,vol,1.9985250737463127,1.1340724991705855,-2.5886003410845344,True,False
lifetime plan + stop-limit,vol,1.9985250737463127,0.40785332108839484,-3.2989080333922254,True,False
frictionless,vol,1.9985250737463127,1.4537072023669324,-2.2424464949306886,True,False
full cost today,vol,67.69174041297936,-3.4265666979206792,-3.949303656905706,False,False
no exit slippage,vol,67.69174041297936,-3.0912701055773897,-3.616295844405706,False,False
no commission,vol,67.69174041297936,-1.6265666979206794,-2.1493036569057056,False,False
lifetime plan + stop-limit,vol,67.69174041297936,-2.3433887425147044,-2.8674989694057045,False,False
frictionless,vol,67.69174041297936,-1.2912701055773896,-1.8162958444057054,False,False
full cost today,imp,25.774336283185843,-3.3585865348854638,-6.408985942445165,False,False
no exit slippage,imp,25.774336283185843,-3.009570786853967,-6.035687513125793,False,False
no commission,imp,25.774336283185843,-1.5585865348854633,-4.6089859424451625,False,False
lifetime plan + stop-limit,imp,25.774336283185843,-2.2671770860665648,-5.303006884853539,False,False
frictionless,imp,25.774336283185843,-1.2095707868539674,-4.235687513125791,False,False
full cost today,vwr,40.383480825958706,-4.070194045938386,-4.222862933729187,False,False
no exit slippage,vwr,40.383480825958706,-3.728789687584875,-3.887796068944641,False,False
no commission,vwr,40.383480825958706,-2.2701940459383865,-2.422862933729188,False,False
lifetime plan + stop-limit,vwr,40.383480825958706,-2.983351430926279,-3.139822814858459,False,False
frictionless,vwr,40.383480825958706,-1.9287896875848758,-2.087796068944641,False,False
full cost today,imp,16.902654867256636,-7.462142909953002,-5.919990485177484,False,False
no exit slippage,imp,16.902654867256636,-7.048615512692727,-5.517212707399707,False,False
no commission,imp,16.902654867256636,-5.662142909953002,-4.119990485177486,False,False
lifetime plan + stop-limit,imp,16.902654867256636,-6.332026471596835,-4.79632381851082,False,False
frictionless,imp,16.902654867256636,-5.248615512692728,-3.717212707399708,False,False
full cost today,imp,102.45575221238938,-3.583977195889164,-4.367018287012575,False,False
no exit slippage,imp,102.45575221238938,-3.2345504925820476,-4.018964394797006,False,False
no commission,imp,102.45575221238938,-1.7839771958891646,-2.567018287012575,False,False
lifetime plan + stop-limit,imp,102.45575221238938,-2.4923211739048945,-3.2761859516832335,False,False
frictionless,imp,102.45575221238938,-1.434550492582048,-2.2189643947970064,False,False
full cost today,vol,41.24631268436578,-4.11707066614765,-3.990314629901918,False,False
no exit slippage,vol,41.24631268436578,-3.758152877016205,-3.6391102786975664,False,False
no commission,vol,41.24631268436578,-2.3170706661476492,-2.1903146299019176,False,False
lifetime plan + stop-limit,vol,41.24631268436578,-3.0197199926687817,-2.8975920191793056,False,False
frictionless,vol,41.24631268436578,-1.9581528770162047,-1.8391102786975664,False,False
full cost today,rev,19.328908554572273,-2.271761242827735,-6.225629195882981,False,False
no exit slippage,rev,19.328908554572273,-1.9447984329103796,-5.866505108291741,False,False
no commission,rev,19.328908554572273,-0.471761242827735,-4.425629195882981,False,False
lifetime plan + stop-limit,rev,19.328908554572273,-1.1935835568773208,-5.128154743328234,False,False
frictionless,rev,19.328908554572273,-0.14479843291037964,-4.06650510829174,False,False
full cost today,rev,71.4896755162242,-2.804904578320903,-3.9640135477418648,False,False
no exit slippage,rev,71.4896755162242,-2.4359499269988043,-3.58656052060199,False,False
no commission,rev,71.4896755162242,-1.0049045783209032,-2.164013547741865,False,False
lifetime plan + stop-limit,rev,71.4896755162242,-1.701531787527643,-2.85554173145794,False,False
frictionless,rev,71.4896755162242,-0.6359499269988041,-1.78656052060199,False,False
full cost today,imp,53.525073746312685,-3.811641105118958,-4.155724970430948,False,False
no exit slippage,imp,53.525073746312685,-3.446409993182815,-3.7858692782877097,False,False
no commission,imp,53.525073746312685,-2.0116411051189584,-2.355724970430949,False,False
lifetime plan + stop-limit,imp,53.525073746312685,-2.7105024379572717,-3.051811555145004,False,False
frictionless,imp,53.525073746312685,-1.6464099931828158,-1.9858692782877099,False,False
full cost today,vwr,205.10324483775813,-2.659746255122032,-3.026106170671267,False,False
no exit slippage,vwr,205.10324483775813,-2.2736189771905373,-2.6407777035179825,False,False
no commission,vwr,205.10324483775813,-0.8597462551220326,-1.2261061706712677,False,False
lifetime plan + stop-limit,vwr,205.10324483775813,-1.5460698883631347,-1.9129090903792956,False,False
frictionless,vwr,205.10324483775813,-0.4736189771905373,-0.840777703517983,False,False
full cost today,vol,1.541297935103245,-4.905062469314164,-11.980602527150113,False,False
no exit slippage,vol,1.541297935103245,-4.534692098943793,-11.6082621016182,False,False
no commission,vol,1.541297935103245,-3.1050624693141637,-10.18060252715012,False,False
lifetime plan + stop-limit,vol,1.541297935103245,-3.80084024709194,-10.875198271830973,False,False
frictionless,vol,1.541297935103245,-2.7346920989437935,-9.808262101618205,False,False
full cost today,sqz,2.706489675516224,-3.5828429565410413,-3.599575402533066,False,False
no exit slippage,sqz,2.706489675516224,-3.132085380783466,-3.162682198649571,False,False
no commission,sqz,2.706489675516224,-1.7828429565410422,-1.7995754025330657,False,False
lifetime plan + stop-limit,sqz,2.706489675516224,-2.4303884110864966,-2.4554394802029686,False,False
frictionless,sqz,2.706489675516224,-1.3320853807834663,-1.3626821986495705,False,False
full cost today,rev,6.843657817109145,-4.53170132081417,-8.714797783663775,False,False
no exit slippage,rev,6.843657817109145,-4.178151024956182,-8.347734291600283,False,False
no commission,rev,6.843657817109145,-2.73170132081417,-6.914797783663777,False,False
lifetime plan + stop-limit,rev,6.843657817109145,-3.4375711432993774,-7.612559688425682,False,False
frictionless,rev,6.843657817109145,-2.378151024956182,-6.5477342916002845,False,False
full cost today,rev,59.26253687315634,-3.0522736982391194,-1.799439320582288,False,False
no exit slippage,rev,59.26253687315634,-2.6908584343071045,-1.434024610097155,False,False
no commission,rev,59.26253687315634,-1.2522736982391192,0.0005606794177119843,False,False
lifetime plan + stop-limit,rev,59.26253687315634,-1.953424539879909,-0.6981904942912074,False,False
frictionless,rev,59.26253687315634,-0.8908584343071041,0.365975389902845,False,False
full cost today,rev,67.06489675516224,-3.312300829149663,-3.872662901206944,False,False
no exit slippage,rev,67.06489675516224,-2.9552105084671094,-3.5109468733323785,False,False
no commission,rev,67.06489675516224,-1.5123008291496636,-2.0726629012069435,False,False
lifetime plan + stop-limit,rev,67.06489675516224,-2.2160466367401312,-2.773633284482204,False,False
frictionless,rev,67.06489675516224,-1.15521050846711,-1.7109468733323792,False,False
full cost today,sqz,2.942477876106195,-3.818482345524879,-2.3189937457039718,False,False
no exit slippage,sqz,2.942477876106195,-3.4618270554224897,-2.0029560098549153,False,False
no commission,sqz,2.942477876106195,-2.018482345524878,-0.518993745703972,False,False
lifetime plan + stop-limit,sqz,2.942477876106195,-2.7224891714634447,-1.247371104194538,False,False
frictionless,sqz,2.942477876106195,-1.6618270554224892,-0.20295600985491546,False,False
full cost today,vwr,29.55014749262537,-6.475742358949683,-4.540083659122719,False,False
no exit slippage,vwr,29.55014749262537,-6.119815600196069,-4.207868894022049,False,False
no commission,vwr,29.55014749262537,-4.675742358949683,-2.74008365912272,False,False
lifetime plan + stop-limit,vwr,29.55014749262537,-5.380186303697513,-3.458754800062317,False,False
frictionless,vwr,29.55014749262537,-4.319815600196069,-2.407868894022049,False,False
full cost today,vwr,39.49115044247788,-2.5797080215345236,-2.413441714660695,False,False
no exit slippage,vwr,39.49115044247788,-2.2076032884026002,-2.0428704926794943,False,False
no commission,vwr,39.49115044247788,-0.7797080215345231,-0.613441714660695,False,False
lifetime plan + stop-limit,vwr,39.49115044247788,-1.4744451816553685,-1.3090989814719758,False,False
frictionless,vwr,39.49115044247788,-0.40760328840259974,-0.2428704926794947,False,False
full cost today,imp,100.95132743362832,-2.838317235128471,-5.246994710253954,False,False
no exit slippage,imp,100.95132743362832,-2.4772061240173597,-4.8806166438758884,False,False
no commission,imp,100.95132743362832,-1.0383172351284709,-3.446994710253955,False,False
lifetime plan + stop-limit,imp,100.95132743362832,-1.7396505684618033,-4.145167870427115,False,False
frictionless,imp,100.95132743362832,-0.6772061240173599,-3.0806166438758886,False,False
full cost today,rev,250.92920353982302,-3.658167629952467,-3.3224892721010515,False,False
no exit slippage,rev,250.92920353982302,-3.3286306547335216,-3.0008146253650945,False,False
no commission,rev,250.92920353982302,-1.8581676299524674,-1.5224892721010523,False,False
lifetime plan + stop-limit,rev,250.92920353982302,-2.5784454448210994,-2.247484484059477,False,False
frictionless,rev,250.92920353982302,-1.528630654733522,-1.2008146253650953,False,False
full cost today,vwr,42.72861356932154,-3.2030949347852133,-3.4003283881470647,False,False
no exit slippage,vwr,42.72861356932154,-2.733319068812834,-2.93191880209042,False,False
no commission,vwr,42.72861356932154,-1.4030949347852126,-1.6003283881470647,False,False
lifetime plan + stop-limit,vwr,42.72861356932154,-2.039229415201785,-2.237282636513078,False,False
frictionless,vwr,42.72861356932154,-0.9333190688128332,-1.1319188020904198,False,False
full cost today,rev,12.647492625368733,-3.7739330374304,-2.7821293540255048,False,False
no exit slippage,rev,12.647492625368733,-3.426838236207158,-2.4369205088166597,False,False
no commission,rev,12.647492625368733,-1.9739330374303994,-0.982129354025505,False,False
lifetime plan + stop-limit,rev,12.647492625368733,-2.683676156696454,-1.6930040469001988,False,False
frictionless,rev,12.647492625368733,-1.6268382362071578,-0.6369205088166598,False,False
full cost today,orb,0.8849557522123894,0.49996933389713705,-6.44778120144708,True,False
no exit slippage,orb,0.8849557522123894,0.7951500567887033,-6.069402823068701,True,False
no commission,orb,0.8849557522123894,2.299969333897137,-4.647781201447079,True,False
lifetime plan + stop-limit,orb,0.8849557522123894,1.5590777676320777,-5.338754174420052,True,False
frictionless,orb,0.8849557522123894,2.5951500567887034,-4.2694028230687,True,False
full cost today,imp,406.65929203539827,-3.309812910158884,-3.498885549822204,False,False
no exit slippage,imp,406.65929203539827,-2.908059372850866,-3.104625512135583,False,False
no commission,imp,406.65929203539827,-1.5098129101588835,-1.6988855498222042,False,False
lifetime plan + stop-limit,imp,406.65929203539827,-2.186760787774073,-2.380329527210232,False,False
frictionless,imp,406.65929203539827,-1.1080593728508656,-1.304625512135583,False,False
full cost today,vol,33.620943952802364,-4.418459830915196,-5.058443818761536,False,False
no exit slippage,vol,33.620943952802364,-3.99422625427286,-4.632076975728027,False,False
no commission,vol,33.620943952802364,-2.6184598309151963,-3.2584438187615365,False,False
lifetime plan + stop-limit,vol,33.620943952802364,-3.281919684929796,-3.920623712941431,False,False
frictionless,vol,33.620943952802364,-2.1942262542728606,-2.8320769757280266,False,False
full cost today,imp,72.66961651917404,-2.4717020141101704,-4.89442996355199,False,False
no exit slippage,imp,72.66961651917404,-2.04451225794616,-4.461083365859987,False,False
no commission,imp,72.66961651917404,-0.6717020141101703,-3.0944299635519896,False,False
lifetime plan + stop-limit,imp,72.66961651917404,-1.3333881604117634,-3.7524220049367893,False,False
frictionless,imp,72.66961651917404,-0.24451225794615994,-2.6610833658599877,False,False
full cost today,vol,96.72566371681417,-4.027795535562063,-4.368595833794462,False,False
no exit slippage,vol,96.72566371681417,-3.6862932442689775,-4.03038920611415,False,False
no commission,vol,96.72566371681417,-2.2277955355620644,-2.5685958337944617,False,False
lifetime plan + stop-limit,vol,96.72566371681417,-2.940894160786211,-3.283671857186273,False,False
