name,imp,W,pull,stop,tgt,invert,cooldown,max_hold,max_wait,min_leg,n,tr_day,wr,tgt%,stop%,to%,net,per_day,per_trade,maxDD,train_per_day,train_n,test_per_day,test_n,test_wr,test_maxDD
i7.0_w4_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.5,12.0,12.0,False,60,600,300,0.0,8343,120.9,47.4,41.4,46.9,11.7,-18447.0,-267.3,-2.21,18456.0,-207.2,5191,-394.9,3152,46.6,8351.0
i5.0_w5_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,6.0,24.0,False,60,600,300,0.0,10620,153.9,23.9,13.9,73.8,12.3,-18485.0,-267.9,-1.74,19535.0,-257.5,6936,-279.4,3684,21.7,6820.0
i5.0_w4_p0.236_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,8.0,24.0,False,60,600,300,0.0,10357,150.1,29.3,17.0,66.7,16.3,-18490.0,-268.0,-1.79,18594.0,-242.0,6679,-315.8,3678,26.8,7073.0
i7.0_w3_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.5,12.0,12.0,False,60,600,300,0.0,8358,121.1,47.3,42.1,47.4,10.5,-18527.0,-268.5,-2.22,18641.0,-209.9,5163,-392.4,3195,46.5,8360.0
i7.0_w4_p0.236_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,8.0,24.0,False,60,600,300,0.0,9745,141.2,28.4,17.7,68.3,14.1,-18539.0,-268.7,-1.9,18647.0,-247.0,6177,-306.4,3568,26.7,6689.0
i3.0_w5_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,12.0,30.0,False,60,600,300,0.0,10077,146.0,35.2,16.0,55.1,28.9,-18617.0,-269.8,-1.85,20283.0,-183.0,6421,-459.5,3656,31.3,9780.0
i5.0_w4_p0.236_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,10.0,24.0,False,60,600,300,0.0,10103,146.4,33.5,19.5,60.3,20.1,-18628.0,-270.0,-1.84,19152.0,-217.1,6454,-380.5,3649,31.0,8409.0
i7.0_w5_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.382,6.0,12.0,False,60,600,300,0.0,9753,141.3,32.2,28.3,66.1,5.6,-18732.0,-271.5,-1.92,18859.0,-248.0,6278,-313.2,3475,31.4,6731.0
i7.0_w5_p0.236_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,6.0,30.0,False,60,600,300,0.0,9926,143.9,21.4,10.7,76.7,12.6,-18739.0,-271.6,-1.89,19417.0,-273.5,6369,-254.1,3557,19.3,6497.0
i5.0_w3_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.236,6.0,18.0,False,60,600,300,0.0,10909,158.1,26.8,19.6,71.3,9.1,-18879.0,-273.6,-1.73,18933.0,-288.1,7154,-226.8,3755,26.0,5554.0
i5.0_w4_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,10.0,12.0,False,60,600,300,0.0,8467,122.7,43.3,36.7,51.6,11.7,-18923.0,-274.2,-2.23,19021.0,-238.0,5355,-345.7,3112,42.7,7478.0
i7.0_w4_p0.236_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,10.0,24.0,False,60,600,300,0.0,9531,138.1,32.9,20.1,62.0,17.9,-18989.0,-275.2,-1.99,19352.0,-231.0,5999,-365.2,3532,30.8,8031.0
i3.0_w4_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,8.0,12.0,False,60,600,300,0.0,9559,138.5,39.1,32.4,57.0,10.7,-19020.0,-275.7,-1.99,19135.0,-222.3,6228,-386.9,3331,37.0,8410.0
i5.0_w4_p0.236_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,12.0,24.0,False,60,600,300,0.0,9892,143.4,36.9,21.7,54.8,23.5,-19022.0,-275.7,-1.92,19289.0,-212.9,6296,-409.0,3596,34.6,8815.0
i3.0_w5_p0.236_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,6.0,30.0,False,60,600,300,0.0,10892,157.9,22.6,10.1,74.5,15.4,-19069.0,-276.4,-1.75,20065.0,-296.8,7151,-215.5,3741,20.0,6692.0
i7.0_w4_p0.236_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,12.0,24.0,False,60,600,300,0.0,9320,135.1,36.4,22.3,56.4,21.3,-19107.0,-276.9,-2.05,19404.0,-224.5,5853,-386.1,3467,34.6,8400.0
i5.0_w4_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.5,10.0,12.0,False,60,600,300,0.0,9388,136.1,43.7,37.2,51.2,11.6,-19143.0,-277.4,-2.04,19223.0,-227.5,5986,-380.7,3402,42.6,8040.0
i5.0_w4_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,6.0,24.0,False,60,600,300,0.0,10611,153.8,23.8,13.8,73.9,12.4,-19151.0,-277.6,-1.8,19545.0,-285.7,6914,-245.4,3697,22.2,5974.0
i5.0_w5_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,8.0,12.0,False,60,600,300,0.0,9367,135.8,38.9,32.6,57.8,9.6,-19158.0,-277.6,-2.05,19140.0,-227.5,6003,-381.4,3364,37.2,8033.0
i3.0_w3_p0.618_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,8.0,12.0,False,60,600,300,0.0,9924,143.8,39.1,32.7,57.0,10.3,-19177.0,-277.9,-1.93,19282.0,-240.2,6454,-352.8,3470,37.8,7485.0
i5.0_w5_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,10.0,12.0,False,60,600,300,0.0,8170,118.4,43.0,36.0,51.5,12.5,-19197.0,-278.2,-2.35,19265.0,-228.7,5178,-380.4,2992,42.0,8142.0
i7.0_w5_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,6.0,24.0,False,60,600,300,0.0,10088,146.2,23.1,14.2,75.1,10.6,-19198.0,-278.2,-1.9,19513.0,-266.6,6515,-292.2,3573,21.3,6527.0
i3.0_w3_p0.236_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.236,12.0,18.0,False,60,600,300,0.0,10784,156.3,41.0,29.2,50.6,20.2,-19234.0,-278.8,-1.78,19491.0,-216.2,6978,-411.4,3806,39.0,8872.0
i5.0_w5_p0.236_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,10.0,30.0,False,60,600,300,0.0,9891,143.3,31.1,14.6,62.2,23.2,-19310.0,-279.9,-1.95,20713.0,-203.8,6291,-444.1,3600,27.8,9400.0
i5.0_w5_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.382,6.0,12.0,False,60,600,300,0.0,10430,151.2,32.6,27.9,65.3,6.7,-19336.0,-280.2,-1.85,19420.0,-236.9,6819,-368.0,3611,30.9,7838.0
i3.0_w5_p0.236_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,10.0,30.0,False,60,600,300,0.0,10294,149.2,31.9,14.2,60.9,24.9,-19363.0,-280.6,-1.88,20987.0,-198.0,6611,-460.1,3683,27.9,9739.0
i7.0_w3_p0.236_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.236,8.0,18.0,False,60,600,300,0.0,9905,143.6,31.5,24.5,65.6,9.9,-19379.0,-280.9,-1.96,19501.0,-275.5,6339,-280.1,3566,31.0,6410.0
i7.0_w4_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.382,8.0,12.0,False,60,600,300,0.0,9498,137.7,38.5,33.8,59.0,7.2,-19573.0,-283.7,-2.06,19562.0,-244.0,6070,-362.6,3428,37.6,7607.0
i3.0_w3_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.382,8.0,12.0,False,60,600,300,0.0,11140,161.4,39.3,33.2,56.8,10.0,-19625.0,-284.4,-1.76,19637.0,-229.2,7388,-399.7,3752,37.5,8512.0
i3.0_w5_p0.382_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,12.0,18.0,False,60,600,300,0.0,9944,144.1,40.7,28.2,50.0,21.8,-19659.0,-284.9,-1.98,20394.0,-245.1,6383,-364.4,3561,39.6,7825.0
i3.0_w3_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.236,6.0,18.0,False,60,600,300,0.0,11444,165.9,27.1,19.1,70.5,10.5,-19713.0,-285.7,-1.72,19824.0,-290.9,7620,-260.0,3824,25.7,6783.0
i3.0_w4_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,6.0,24.0,False,60,600,300,0.0,11090,160.7,24.2,13.4,72.8,13.8,-19740.0,-286.1,-1.78,19845.0,-301.7,7321,-236.1,3769,22.4,6037.0
i7.0_w3_p0.236_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.236,10.0,18.0,False,60,600,300,0.0,9707,140.7,36.3,27.9,59.2,12.9,-19830.0,-287.4,-2.04,19993.0,-243.8,6149,-375.3,3558,34.8,8210.0
i7.0_w3_p0.236_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.236,12.0,18.0,False,60,600,300,0.0,9535,138.2,39.8,30.8,53.4,15.8,-19837.0,-287.5,-2.08,19902.0,-232.2,5996,-402.8,3539,38.5,8598.0
i3.0_w3_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.5,10.0,12.0,False,60,600,300,0.0,10356,150.1,43.8,37.0,50.4,12.7,-19930.0,-288.8,-1.92,20000.0,-234.9,6758,-400.9,3598,42.6,8554.0
i5.0_w3_p0.236_s10.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.236,10.0,18.0,False,60,600,300,0.0,10453,151.5,37.0,27.0,57.6,15.4,-19938.0,-289.0,-1.91,20094.0,-255.7,6725,-352.7,3728,35.4,7709.0
i3.0_w4_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.5,10.0,12.0,False,60,600,300,0.0,10106,146.5,43.8,36.5,50.1,13.3,-20011.0,-290.0,-1.98,20236.0,-216.9,6563,-446.9,3543,42.1,9563.0
i7.0_w5_p0.236_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,10.0,30.0,False,60,600,300,0.0,9365,135.7,30.5,15.1,63.7,21.2,-20018.0,-290.1,-2.14,21184.0,-221.0,5885,-437.6,3480,27.2,9446.0
i5.0_w5_p0.236_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,8.0,30.0,False,60,600,300,0.0,10171,147.4,27.0,12.6,68.7,18.8,-20104.0,-291.4,-1.98,21382.0,-249.7,6548,-374.7,3623,23.6,8495.0
i5.0_w4_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.5,12.0,12.0,False,60,600,300,0.0,9198,133.3,47.2,40.3,45.7,14.0,-20154.0,-292.1,-2.19,20228.0,-232.8,5828,-416.4,3370,46.6,8769.0
i3.0_w5_p0.236_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,6.0,24.0,False,60,600,300,0.0,11050,160.1,24.1,13.5,73.2,13.3,-20198.0,-292.7,-1.83,21103.0,-281.1,7271,-305.9,3779,21.5,7290.0
i7.0_w5_p0.236_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,8.0,30.0,False,60,600,300,0.0,9632,139.6,26.3,13.0,70.0,17.1,-20218.0,-293.0,-2.1,21229.0,-257.2,6114,-362.8,3518,23.5,7852.0
i3.0_w5_p0.236_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,8.0,30.0,False,60,600,300,0.0,10615,153.8,27.6,12.3,67.5,20.3,-20322.0,-294.5,-1.91,21224.0,-237.9,6871,-412.6,3744,23.7,9136.0
i5.0_w5_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.382,8.0,12.0,False,60,600,300,0.0,10210,148.0,38.7,32.9,57.5,9.5,-20417.0,-295.9,-2.0,20476.0,-255.2,6639,-376.7,3571,37.5,7975.0
i3.0_w4_p0.236_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,10.0,24.0,False,60,600,300,0.0,10602,153.7,33.6,19.0,59.5,21.6,-20432.0,-296.1,-1.93,20871.0,-258.0,6850,-370.9,3752,31.2,8176.0
i5.0_w3_p0.236_s12.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.236,12.0,18.0,False,60,600,300,0.0,10275,148.9,40.4,29.8,51.8,18.4,-20484.0,-296.9,-1.99,20569.0,-238.8,6562,-418.1,3713,38.9,8923.0
i5.0_w3_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,8.0,12.0,False,60,600,300,0.0,10416,151.0,38.8,33.3,58.2,8.5,-20533.0,-297.6,-1.97,20539.0,-238.3,6792,-421.8,3624,37.0,8887.0
i7.0_w5_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,10.0,12.0,False,60,600,300,0.0,8372,121.3,42.8,36.8,52.8,10.3,-20623.0,-298.9,-2.46,20631.0,-234.8,5210,-434.2,3162,41.5,9234.0
i7.0_w3_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,8.0,12.0,False,60,600,300,0.0,9433,136.7,38.1,33.8,59.7,6.6,-20655.0,-299.4,-2.19,20702.0,-249.8,6014,-400.8,3419,36.9,8463.0
i5.0_w5_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,12.0,12.0,False,60,600,300,0.0,7960,115.4,46.4,38.8,46.2,15.0,-20677.0,-299.7,-2.6,20930.0,-231.6,5019,-444.1,2941,45.4,9497.0
i3.0_w4_p0.236_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,8.0,24.0,False,60,600,300,0.0,10839,157.1,29.2,16.4,66.0,17.6,-20801.0,-301.5,-1.92,21005.0,-308.5,7078,-270.7,3761,27.4,6106.0
i3.0_w4_p0.236_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,12.0,24.0,False,60,600,300,0.0,10353,150.0,36.8,21.1,53.8,25.1,-20895.0,-302.8,-2.02,21143.0,-248.3,6666,-415.5,3687,34.6,8918.0
i3.0_w4_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.5,12.0,12.0,False,60,600,300,0.0,9897,143.4,47.4,39.4,44.7,15.9,-20960.0,-303.8,-2.12,21085.0,-231.6,6403,-457.7,3494,46.4,9747.0
i5.0_w4_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,12.0,12.0,False,60,600,300,0.0,8267,119.8,46.5,39.4,46.2,14.3,-20997.0,-304.3,-2.54,21101.0,-254.0,5205,-407.3,3062,46.0,8651.0
i7.0_w4_p0.382_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.382,10.0,12.0,False,60,600,300,0.0,9314,135.0,43.2,37.9,52.7,9.4,-21013.0,-304.5,-2.26,21023.0,-251.6,5927,-413.5,3387,42.3,8693.0
i5.0_w3_p0.236_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.236,8.0,18.0,False,60,600,300,0.0,10686,154.9,32.1,23.5,64.3,12.1,-21025.0,-304.7,-1.97,21023.0,-311.5,6946,-274.3,3740,31.3,6416.0
i5.0_w4_p0.382_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,10.0,12.0,False,60,600,300,0.0,10085,146.2,43.5,37.2,51.3,11.5,-21078.0,-305.5,-2.09,21121.0,-254.2,6524,-410.7,3561,42.7,8625.0
i3.0_w4_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,8.0,12.0,False,60,600,300,0.0,10930,158.4,39.0,32.7,57.0,10.3,-21210.0,-307.4,-1.94,21243.0,-260.8,7222,-401.5,3708,37.5,8486.0
i7.0_w3_p0.382_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,10.0,12.0,False,60,600,300,0.0,9278,134.5,43.2,38.0,53.2,8.8,-21303.0,-308.7,-2.3,21414.0,-257.7,5890,-413.1,3388,42.3,8787.0
i7.0_w5_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.382,8.0,12.0,False,60,600,300,0.0,9554,138.5,37.9,33.1,59.0,7.9,-21366.0,-309.7,-2.24,21478.0,-271.5,6109,-384.0,3445,37.0,8176.0
i3.0_w4_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,10.0,12.0,False,60,600,300,0.0,9323,135.1,43.4,35.6,50.8,13.6,-21391.0,-310.0,-2.29,21470.0,-249.5,6000,-436.4,3323,41.7,9457.0
i3.0_w3_p0.382_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.382,10.0,12.0,False,60,600,300,0.0,10936,158.5,43.9,36.8,50.4,12.7,-21396.0,-310.1,-1.96,21397.0,-236.4,7203,-467.2,3733,42.1,9893.0
i5.0_w3_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.618,12.0,12.0,False,60,600,300,0.0,8541,123.8,46.7,40.3,47.0,12.7,-21449.0,-310.9,-2.51,21540.0,-263.6,5354,-406.2,3187,46.4,8576.0
i3.0_w5_p0.5_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.5,8.0,12.0,False,60,600,300,0.0,10031,145.4,38.6,31.9,57.2,10.9,-21539.0,-312.2,-2.15,21557.0,-263.7,6535,-410.3,3496,36.9,8675.0
i5.0_w4_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,8.0,12.0,False,60,600,300,0.0,10293,149.2,38.4,33.0,58.3,8.8,-21714.0,-314.7,-2.11,21776.0,-266.6,6701,-412.0,3592,37.1,8700.0
i5.0_w5_p0.236_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,8.0,24.0,False,60,600,300,0.0,10372,150.3,28.7,16.7,67.3,16.1,-21775.0,-315.6,-2.1,22469.0,-266.8,6710,-414.4,3662,25.6,8801.0
i3.0_w5_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,10.0,12.0,False,60,600,300,0.0,8968,130.0,42.9,34.9,50.6,14.6,-21881.0,-317.1,-2.44,21992.0,-267.6,5774,-417.5,3194,41.7,8905.0
i7.0_w4_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.236,6.0,18.0,False,60,600,300,0.0,10201,147.8,25.6,19.0,72.7,8.2,-21909.0,-317.5,-2.15,21951.0,-314.4,6585,-309.6,3616,24.9,6533.0
i7.0_w5_p0.236_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,8.0,24.0,False,60,600,300,0.0,9839,142.6,28.0,17.2,68.5,14.3,-21911.0,-317.5,-2.23,22423.0,-279.1,6295,-392.2,3544,25.8,8352.0
i7.0_w5_p0.236_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,12.0,24.0,False,60,600,300,0.0,9337,135.3,36.0,22.0,56.4,21.6,-21961.0,-318.3,-2.35,22750.0,-235.3,5872,-496.7,3465,33.2,10522.0
i3.0_w3_p0.618_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,10.0,12.0,False,60,600,300,0.0,9724,140.9,43.3,36.0,50.9,13.0,-22033.0,-319.3,-2.27,22358.0,-274.2,6257,-409.3,3467,42.4,8829.0
i3.0_w4_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.236,6.0,18.0,False,60,600,300,0.0,11305,163.8,26.7,18.5,70.5,10.9,-22114.0,-320.5,-1.96,22216.0,-305.1,7518,-341.2,3787,24.7,7222.0
i3.0_w5_p0.382_s6.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,6.0,12.0,False,60,600,300,0.0,10981,159.1,32.5,27.0,65.1,7.9,-22115.0,-320.5,-2.01,22198.0,-272.1,7299,-418.3,3682,30.3,8815.0
i7.0_w5_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,6.0,18.0,False,60,600,300,0.0,10301,149.3,25.6,19.2,72.8,8.0,-22143.0,-320.9,-2.15,22300.0,-300.7,6700,-352.7,3601,24.3,7541.0
i3.0_w5_p0.236_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,12.0,24.0,False,60,600,300,0.0,10298,149.2,36.7,20.8,54.1,25.1,-22170.0,-321.3,-2.15,23426.0,-220.8,6597,-540.5,3701,33.3,11430.0
i3.0_w3_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.5,12.0,12.0,False,60,600,300,0.0,10150,147.1,47.0,39.6,44.8,15.5,-22217.0,-322.0,-2.19,22348.0,-252.2,6570,-469.5,3580,46.1,9987.0
i3.0_w5_p0.236_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,8.0,24.0,False,60,600,300,0.0,10809,156.7,29.1,16.2,66.2,17.6,-22234.0,-322.2,-2.06,23049.0,-256.5,7030,-460.3,3779,25.4,9743.0
i7.0_w4_p0.382_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.382,12.0,12.0,False,60,600,300,0.0,9150,132.6,46.8,41.0,47.3,11.7,-22609.0,-327.7,-2.47,22740.0,-291.9,5786,-395.6,3364,46.9,8524.0
i5.0_w3_p0.382_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,10.0,12.0,False,60,600,300,0.0,10215,148.0,43.2,37.2,51.9,10.9,-22633.0,-328.0,-2.22,22635.0,-253.4,6624,-486.4,3591,41.7,10240.0
i5.0_w5_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,6.0,18.0,False,60,600,300,0.0,10842,157.1,26.1,18.7,71.8,9.5,-22801.0,-330.4,-2.1,23129.0,-307.5,7139,-368.2,3703,24.3,7754.0
i5.0_w4_p0.236_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,6.0,18.0,False,60,600,300,0.0,10828,156.9,26.0,18.7,71.8,9.5,-22907.0,-332.0,-2.12,22963.0,-326.6,7120,-328.8,3708,24.9,6949.0
i5.0_w5_p0.236_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,12.0,24.0,False,60,600,300,0.0,9865,143.0,36.4,21.1,55.2,23.6,-22918.0,-332.1,-2.32,23969.0,-240.8,6287,-529.6,3578,33.5,11175.0
i7.0_w5_p0.236_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.236,10.0,24.0,False,60,600,300,0.0,9573,138.7,32.2,19.8,62.2,18.0,-22947.0,-332.6,-2.4,23659.0,-248.7,6059,-512.4,3514,29.1,10865.0
i5.0_w4_p0.382_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,12.0,12.0,False,60,600,300,0.0,9917,143.7,46.9,40.2,46.1,13.7,-23050.0,-334.1,-2.32,23322.0,-285.2,6375,-432.2,3542,46.7,9317.0
i5.0_w5_p0.236_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.236,10.0,24.0,False,60,600,300,0.0,10105,146.4,32.7,19.0,60.9,20.0,-23071.0,-334.4,-2.28,23906.0,-247.4,6471,-521.4,3634,29.6,11045.0
i3.0_w4_p0.382_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,10.0,12.0,False,60,600,300,0.0,10739,155.6,43.5,36.3,50.7,13.0,-23165.0,-335.7,-2.16,23189.0,-276.6,7047,-457.8,3692,42.2,9619.0
i3.0_w5_p0.236_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.236,10.0,24.0,False,60,600,300,0.0,10521,152.5,33.1,18.5,59.9,21.6,-23190.0,-336.1,-2.2,24202.0,-228.4,6794,-571.3,3727,29.2,12057.0
i7.0_w3_p0.382_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,12.0,12.0,False,60,600,300,0.0,9124,132.2,46.9,41.1,48.1,10.8,-23222.0,-336.6,-2.55,23336.0,-269.8,5764,-476.2,3360,45.9,10115.0
i7.0_w5_p0.5_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,12.0,12.0,False,60,600,300,0.0,8191,118.7,46.1,39.5,47.7,12.8,-23237.0,-336.8,-2.84,23324.0,-242.0,5074,-541.8,3117,44.4,11585.0
i5.0_w5_p0.5_s10.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,10.0,12.0,False,60,600,300,0.0,9139,132.4,42.7,35.7,52.1,12.2,-23330.0,-338.1,-2.55,23309.0,-255.5,5816,-514.8,3323,40.7,10895.0
i3.0_w5_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,12.0,12.0,False,60,600,300,0.0,8767,127.1,46.2,37.4,45.2,17.5,-23758.0,-344.3,-2.71,23930.0,-277.8,5590,-483.1,3177,45.2,10320.0
i3.0_w5_p0.382_s8.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.382,8.0,12.0,False,60,600,300,0.0,10742,155.7,38.2,31.8,57.7,10.5,-24090.0,-349.1,-2.24,24176.0,-300.6,7085,-445.7,3657,36.8,9372.0
i5.0_w3_p0.382_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,12.0,12.0,False,60,600,300,0.0,10052,145.7,46.8,40.2,46.6,13.3,-24093.0,-349.2,-2.4,24091.0,-270.4,6491,-516.4,3561,45.6,10866.0
i3.0_w4_p0.382_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,12.0,12.0,False,60,600,300,0.0,10585,153.4,46.9,39.3,45.3,15.4,-24539.0,-355.6,-2.32,24718.0,-302.3,6901,-463.2,3684,46.4,9945.0
i5.0_w4_p0.236_s8.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.236,8.0,18.0,False,60,600,300,0.0,10621,153.9,31.6,22.5,64.5,13.0,-24656.0,-357.3,-2.32,24736.0,-306.2,6920,-459.7,3701,29.5,9711.0
i3.0_w4_p0.618_s12.0_t12.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,12.0,12.0,False,60,600,300,0.0,9111,132.0,46.3,37.8,45.6,16.6,-24677.0,-357.6,-2.71,24785.0,-275.4,5844,-532.6,3267,44.7,11347.0
