per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,sig,p,sess,exit,flip
-9.5,-5620.0,-0.96,7653.0,0,4,953,-2707.0,5min,keltbreak,"(20, 2.0)",morning,trail0/0/2.0,False
16.2,9584.0,1.27,2335.0,3,4,736,-912.0,5min,keltbreak,"(20, 2.0)",morning,trail0/0/3.0,False
21.4,12663.0,1.51,3101.0,3,4,667,-528.0,5min,keltbreak,"(20, 2.0)",morning,trail0/0/5.0,False
4.9,2795.0,0.34,4702.0,2,4,565,-565.0,5min,keltbreak,"(20, 2.0)",afternoon,eod0/0/0,False
-2.3,-1302.0,-0.17,6562.0,2,4,565,-2220.0,5min,keltbreak,"(20, 2.0)",afternoon,eod0/0/0,True
-18.3,-10540.0,-5.25,10766.0,0,4,2505,-5557.0,5min,keltbreak,"(20, 2.0)",afternoon,st10/20/0,False
-7.9,-4532.0,-1.74,5336.0,1,4,1967,-2563.0,5min,keltbreak,"(20, 2.0)",afternoon,st10/40/0,False
-5.9,-3442.0,-1.2,4632.0,1,4,1710,-2612.0,5min,keltbreak,"(20, 2.0)",afternoon,st10/60/0,False
-18.5,-10652.0,-3.91,10829.0,0,4,2159,-5654.0,5min,keltbreak,"(20, 2.0)",afternoon,st20/20/0,False
-8.0,-4599.0,-1.42,5076.0,0,4,1617,-2357.0,5min,keltbreak,"(20, 2.0)",afternoon,st20/40/0,False
-7.6,-4382.0,-1.25,5125.0,0,4,1370,-2002.0,5min,keltbreak,"(20, 2.0)",afternoon,st20/60/0,False
-19.8,-11456.0,-3.51,11712.0,0,4,2001,-6711.0,5min,keltbreak,"(20, 2.0)",afternoon,st30/20/0,False
-8.1,-4741.0,-1.21,5462.0,1,4,1468,-3676.0,5min,keltbreak,"(20, 2.0)",afternoon,st30/40/0,False
-7.6,-4392.0,-1.08,4940.0,0,4,1229,-2279.0,5min,keltbreak,"(20, 2.0)",afternoon,st30/60/0,False
-18.2,-10509.0,-2.46,11023.0,1,4,942,-4383.0,5min,keltbreak,"(20, 2.0)",afternoon,trail0/0/2.0,False
-6.6,-3798.0,-0.59,4701.0,0,4,736,-1493.0,5min,keltbreak,"(20, 2.0)",afternoon,trail0/0/3.0,False
-3.5,-2011.0,-0.26,6610.0,1,4,660,-1893.0,5min,keltbreak,"(20, 2.0)",afternoon,trail0/0/5.0,False
-17.2,-15664.0,-0.53,34641.0,2,4,911,-13363.0,5min,keltbreak,"(20, 2.0)",full,eod0/0/0,False
0.3,248.0,0.03,8799.0,2,4,912,-2812.0,5min,keltbreak,"(20, 2.0)",full,eod0/0/0,True
-72.4,-65257.0,-8.77,65261.0,0,4,16137,-30480.0,5min,keltbreak,"(20, 2.0)",full,st10/20/0,False
-33.9,-30383.0,-3.72,30239.0,0,4,12402,-15650.0,5min,keltbreak,"(20, 2.0)",full,st10/40/0,False
-26.7,-23776.0,-2.61,24613.0,0,4,10731,-14088.0,5min,keltbreak,"(20, 2.0)",full,st10/60/0,False
-61.5,-54841.0,-5.75,55050.0,0,4,13685,-28338.0,5min,keltbreak,"(20, 2.0)",full,st20/20/0,False
-27.1,-23872.0,-2.3,26327.0,1,4,9971,-13606.0,5min,keltbreak,"(20, 2.0)",full,st20/40/0,False
-17.1,-15037.0,-1.34,18640.0,1,4,8282,-9333.0,5min,keltbreak,"(20, 2.0)",full,st20/60/0,False
-55.3,-48959.0,-4.45,49249.0,0,4,12611,-26742.0,5min,keltbreak,"(20, 2.0)",full,st30/20/0,False
-23.1,-20159.0,-1.69,22201.0,0,4,8873,-13278.0,5min,keltbreak,"(20, 2.0)",full,st30/40/0,False
-10.5,-9088.0,-0.7,12992.0,1,4,7212,-7272.0,5min,keltbreak,"(20, 2.0)",full,st30/60/0,False
-89.0,-79443.0,-5.99,79253.0,0,4,7752,-32392.0,5min,keltbreak,"(20, 2.0)",full,trail0/0/2.0,False
-27.8,-24058.0,-1.28,25572.0,0,4,5232,-12915.0,5min,keltbreak,"(20, 2.0)",full,trail0/0/3.0,False
-3.1,-2678.0,-0.11,14443.0,2,4,3591,-6390.0,5min,keltbreak,"(20, 2.0)",full,trail0/0/5.0,False
15.6,12085.0,0.64,5287.0,4,4,774,1521.0,5min,keltbreak,"(50, 1.0)",rth,eod0/0/0,False
18.0,13897.0,0.97,3549.0,4,4,774,594.0,5min,keltbreak,"(50, 1.0)",rth,eod0/0/0,True
-134.7,-114936.0,-11.9,114926.0,0,4,24605,-49653.0,5min,keltbreak,"(50, 1.0)",rth,st10/20/0,False
-68.2,-58284.0,-5.93,58597.0,0,4,17739,-25260.0,5min,keltbreak,"(50, 1.0)",rth,st10/40/0,False
-46.8,-39937.0,-3.72,41978.0,0,4,14305,-18210.0,5min,keltbreak,"(50, 1.0)",rth,st10/60/0,False
-112.3,-96218.0,-7.88,96395.0,0,4,18443,-45688.0,5min,keltbreak,"(50, 1.0)",rth,st20/20/0,False
-51.0,-43690.0,-3.65,43654.0,0,4,12469,-21799.0,5min,keltbreak,"(50, 1.0)",rth,st20/40/0,False
-30.5,-26182.0,-2.06,27924.0,0,4,9653,-14502.0,5min,keltbreak,"(50, 1.0)",rth,st20/60/0,False
-91.2,-78314.0,-5.88,78559.0,0,4,15150,-38560.0,5min,keltbreak,"(50, 1.0)",rth,st30/20/0,False
-38.8,-33389.0,-2.53,34816.0,0,4,9917,-19151.0,5min,keltbreak,"(50, 1.0)",rth,st30/40/0,False
-22.7,-19594.0,-1.43,22033.0,0,4,7515,-13407.0,5min,keltbreak,"(50, 1.0)",rth,st30/60/0,False
-60.2,-51395.0,-3.32,52500.0,0,4,5183,-19031.0,5min,keltbreak,"(50, 1.0)",rth,trail0/0/2.0,False
-12.0,-10255.0,-0.58,10328.0,0,4,2831,-4326.0,5min,keltbreak,"(50, 1.0)",rth,trail0/0/3.0,False
7.8,6600.0,0.37,6292.0,3,4,1590,-1196.0,5min,keltbreak,"(50, 1.0)",rth,trail0/0/5.0,False
12.8,9946.0,0.73,3108.0,3,4,774,-449.0,5min,keltbreak,"(50, 1.0)",morning,eod0/0/0,False
16.6,12878.0,1.09,2714.0,3,4,774,-199.0,5min,keltbreak,"(50, 1.0)",morning,eod0/0/0,True
-81.5,-63196.0,-10.34,63100.0,0,4,13140,-27405.0,5min,keltbreak,"(50, 1.0)",morning,st10/20/0,False
-38.4,-29761.0,-4.57,29697.0,0,4,9774,-14057.0,5min,keltbreak,"(50, 1.0)",morning,st10/40/0,False
-26.1,-20262.0,-2.84,21443.0,0,4,8025,-11235.0,5min,keltbreak,"(50, 1.0)",morning,st10/60/0,False
-69.3,-53731.0,-6.83,53988.0,0,4,10162,-25655.0,5min,keltbreak,"(50, 1.0)",morning,st20/20/0,False
-28.1,-21773.0,-2.74,21900.0,0,4,7053,-12824.0,5min,keltbreak,"(50, 1.0)",morning,st20/40/0,False
-14.9,-11527.0,-1.36,13415.0,1,4,5562,-7912.0,5min,keltbreak,"(50, 1.0)",morning,st20/60/0,False
-53.7,-41547.0,-4.93,42152.0,0,4,8475,-20004.0,5min,keltbreak,"(50, 1.0)",morning,st30/20/0,False
-15.7,-12187.0,-1.42,12736.0,0,4,5690,-8808.0,5min,keltbreak,"(50, 1.0)",morning,st30/40/0,False
-6.6,-5119.0,-0.57,7170.0,2,4,4370,-5356.0,5min,keltbreak,"(50, 1.0)",morning,st30/60/0,False
-24.4,-18928.0,-1.84,19927.0,0,4,2616,-8904.0,5min,keltbreak,"(50, 1.0)",morning,trail0/0/2.0,False
8.4,6464.0,0.55,3383.0,3,4,1564,-674.0,5min,keltbreak,"(50, 1.0)",morning,trail0/0/3.0,False
17.0,13170.0,1.07,3898.0,3,4,1052,-913.0,5min,keltbreak,"(50, 1.0)",morning,trail0/0/5.0,False
5.2,3904.0,0.33,5379.0,3,4,752,-1692.0,5min,keltbreak,"(50, 1.0)",afternoon,eod0/0/0,False
3.9,2910.0,0.29,7331.0,3,4,752,-2450.0,5min,keltbreak,"(50, 1.0)",afternoon,eod0/0/0,True
-63.0,-52315.0,-9.05,52402.0,0,4,11650,-22282.0,5min,keltbreak,"(50, 1.0)",afternoon,st10/20/0,False
-35.8,-29748.0,-4.53,30721.0,0,4,8302,-11657.0,5min,keltbreak,"(50, 1.0)",afternoon,st10/40/0,False
-24.7,-20486.0,-2.82,22668.0,0,4,6797,-7815.0,5min,keltbreak,"(50, 1.0)",afternoon,st10/60/0,False
-51.2,-42632.0,-6.01,42689.0,0,4,8542,-19921.0,5min,keltbreak,"(50, 1.0)",afternoon,st20/20/0,False
-27.1,-22600.0,-2.89,23006.0,0,4,5752,-9375.0,5min,keltbreak,"(50, 1.0)",afternoon,st20/40/0,False
-19.4,-16157.0,-1.92,17202.0,0,4,4560,-7211.0,5min,keltbreak,"(50, 1.0)",afternoon,st20/60/0,False
-44.5,-37150.0,-4.62,37190.0,0,4,6996,-18628.0,5min,keltbreak,"(50, 1.0)",afternoon,st30/20/0,False
-25.8,-21602.0,-2.49,23065.0,0,4,4625,-10618.0,5min,keltbreak,"(50, 1.0)",afternoon,st30/40/0,False
-19.0,-15896.0,-1.72,18152.0,0,4,3617,-8008.0,5min,keltbreak,"(50, 1.0)",afternoon,st30/60/0,False
-41.0,-34009.0,-3.21,34346.0,0,4,3003,-11657.0,5min,keltbreak,"(50, 1.0)",afternoon,trail0/0/2.0,False
-20.4,-16771.0,-1.4,16972.0,0,4,1769,-6375.0,5min,keltbreak,"(50, 1.0)",afternoon,trail0/0/3.0,False
1.7,1369.0,0.12,10022.0,3,4,1074,-4531.0,5min,keltbreak,"(50, 1.0)",afternoon,trail0/0/5.0,False
-18.6,-17409.0,-0.58,32644.0,2,4,937,-11193.0,5min,keltbreak,"(50, 1.0)",full,eod0/0/0,False
2.6,2102.0,0.26,4276.0,2,4,938,-2759.0,5min,keltbreak,"(50, 1.0)",full,eod0/0/0,True
-241.9,-225691.0,-11.9,225662.0,0,4,58306,-94139.0,5min,keltbreak,"(50, 1.0)",full,st10/20/0,False
-120.0,-111725.0,-6.84,111935.0,0,4,39893,-48929.0,5min,keltbreak,"(50, 1.0)",full,st10/40/0,False
-79.0,-73330.0,-4.3,74076.0,0,4,31671,-35420.0,5min,keltbreak,"(50, 1.0)",full,st10/60/0,False
-189.1,-176198.0,-7.73,176223.0,0,4,41672,-81470.0,5min,keltbreak,"(50, 1.0)",full,st20/20/0,False
-89.0,-82703.0,-4.12,84053.0,0,4,27140,-40744.0,5min,keltbreak,"(50, 1.0)",full,st20/40/0,False
-53.5,-49694.0,-2.43,52172.0,0,4,20806,-28841.0,5min,keltbreak,"(50, 1.0)",full,st20/60/0,False
-156.0,-144772.0,-6.0,144794.0,0,4,33742,-67403.0,5min,keltbreak,"(50, 1.0)",full,st30/20/0,False
-73.0,-67534.0,-3.09,68515.0,0,4,21289,-35214.0,5min,keltbreak,"(50, 1.0)",full,st30/40/0,False
-43.6,-40153.0,-1.86,42351.0,0,4,16013,-24546.0,5min,keltbreak,"(50, 1.0)",full,st30/60/0,False
-200.7,-186265.0,-8.22,186169.0,0,4,20712,-69307.0,5min,keltbreak,"(50, 1.0)",full,trail0/0/2.0,False
-60.9,-55970.0,-2.14,55918.0,0,4,10328,-21704.0,5min,keltbreak,"(50, 1.0)",full,trail0/0/3.0,False
-3.0,-2777.0,-0.1,16890.0,2,4,4684,-6343.0,5min,keltbreak,"(50, 1.0)",full,trail0/0/5.0,False
22.7,17564.0,0.95,5272.0,4,4,774,3031.0,5min,keltbreak,"(50, 1.5)",rth,eod0/0/0,False
22.0,16994.0,1.1,4249.0,4,4,774,483.0,5min,keltbreak,"(50, 1.5)",rth,eod0/0/0,True
-108.0,-89817.0,-11.28,89821.0,0,4,19168,-40884.0,5min,keltbreak,"(50, 1.5)",rth,st10/20/0,False
-55.0,-45758.0,-5.49,46158.0,0,4,13928,-21510.0,5min,keltbreak,"(50, 1.5)",rth,st10/40/0,False
-35.0,-29117.0,-3.15,30755.0,0,4,11259,-14218.0,5min,keltbreak,"(50, 1.5)",rth,st10/60/0,False
-92.7,-77416.0,-7.74,77431.0,0,4,14473,-37746.0,5min,keltbreak,"(50, 1.5)",rth,st20/20/0,False
-42.7,-35728.0,-3.47,36189.0,0,4,9896,-18086.0,5min,keltbreak,"(50, 1.5)",rth,st20/40/0,False
-27.7,-23183.0,-2.08,25034.0,0,4,7736,-11588.0,5min,keltbreak,"(50, 1.5)",rth,st20/60/0,False
-72.4,-60641.0,-5.61,60618.0,0,4,12020,-31700.0,5min,keltbreak,"(50, 1.5)",rth,st30/20/0,False
-27.9,-23426.0,-2.09,25409.0,0,4,7949,-14407.0,5min,keltbreak,"(50, 1.5)",rth,st30/40/0,False
-19.1,-16035.0,-1.33,18412.0,0,4,6043,-10426.0,5min,keltbreak,"(50, 1.5)",rth,st30/60/0,False
-46.1,-38387.0,-2.88,40723.0,0,4,4150,-15504.0,5min,keltbreak,"(50, 1.5)",rth,trail0/0/2.0,False
-9.4,-7846.0,-0.49,10020.0,0,4,2350,-3871.0,5min,keltbreak,"(50, 1.5)",rth,trail0/0/3.0,False
10.4,8581.0,0.49,5566.0,3,4,1461,-1039.0,5min,keltbreak,"(50, 1.5)",rth,trail0/0/5.0,False
15.7,12100.0,0.93,3655.0,4,4,769,149.0,5min,keltbreak,"(50, 1.5)",morning,eod0/0/0,False
14.9,11465.0,0.96,3034.0,3,4,769,-81.0,5min,keltbreak,"(50, 1.5)",morning,eod0/0/0,True
-64.6,-49658.0,-9.31,49613.0,0,4,10255,-22644.0,5min,keltbreak,"(50, 1.5)",morning,st10/20/0,False
-32.8,-25188.0,-4.48,25189.0,0,4,7687,-12424.0,5min,keltbreak,"(50, 1.5)",morning,st10/40/0,False
-20.6,-15806.0,-2.54,16163.0,0,4,6344,-9273.0,5min,keltbreak,"(50, 1.5)",morning,st10/60/0,False
-56.6,-43553.0,-6.56,43558.0,0,4,7969,-21069.0,5min,keltbreak,"(50, 1.5)",morning,st20/20/0,False
-25.9,-19925.0,-2.89,19924.0,0,4,5575,-10885.0,5min,keltbreak,"(50, 1.5)",morning,st20/40/0,False
-15.5,-11929.0,-1.59,12511.0,0,4,4475,-7201.0,5min,keltbreak,"(50, 1.5)",morning,st20/60/0,False
-42.2,-32452.0,-4.55,32739.0,0,4,6696,-16235.0,5min,keltbreak,"(50, 1.5)",morning,st30/20/0,False
-12.9,-9893.0,-1.31,10663.0,0,4,4514,-6676.0,5min,keltbreak,"(50, 1.5)",morning,st30/40/0,False
-7.1,-5448.0,-0.67,6218.0,1,4,3502,-4389.0,5min,keltbreak,"(50, 1.5)",morning,st30/60/0,False
-20.1,-15434.0,-1.74,16963.0,0,4,2134,-7438.0,5min,keltbreak,"(50, 1.5)",morning,trail0/0/2.0,False
6.7,5185.0,0.48,3376.0,3,4,1325,-1315.0,5min,keltbreak,"(50, 1.5)",morning,trail0/0/3.0,False
17.9,13776.0,1.17,3186.0,3,4,973,-503.0,5min,keltbreak,"(50, 1.5)",morning,trail0/0/5.0,False
4.3,3160.0,0.28,6472.0,3,4,742,-752.0,5min,keltbreak,"(50, 1.5)",afternoon,eod0/0/0,False
3.8,2831.0,0.28,6415.0,2,4,742,-860.0,5min,keltbreak,"(50, 1.5)",afternoon,eod0/0/0,True
-50.6,-40491.0,-8.4,40540.0,0,4,9067,-18201.0,5min,keltbreak,"(50, 1.5)",afternoon,st10/20/0,False
-26.7,-21382.0,-3.86,22308.0,0,4,6523,-9477.0,5min,keltbreak,"(50, 1.5)",afternoon,st10/40/0,False
-17.7,-14114.0,-2.26,15856.0,0,4,5325,-6214.0,5min,keltbreak,"(50, 1.5)",afternoon,st10/60/0,False
-42.6,-34167.0,-5.62,34266.0,0,4,6713,-16278.0,5min,keltbreak,"(50, 1.5)",afternoon,st20/20/0,False
-20.0,-16071.0,-2.41,16687.0,0,4,4588,-6716.0,5min,keltbreak,"(50, 1.5)",afternoon,st20/40/0,False
-14.8,-11886.0,-1.67,13000.0,0,4,3613,-4610.0,5min,keltbreak,"(50, 1.5)",afternoon,st20/60/0,False
-35.1,-28175.0,-4.04,28214.0,0,4,5571,-15003.0,5min,keltbreak,"(50, 1.5)",afternoon,st30/20/0,False
-17.2,-13800.0,-1.83,14977.0,0,4,3740,-7432.0,5min,keltbreak,"(50, 1.5)",afternoon,st30/40/0,False
-12.9,-10391.0,-1.3,12297.0,0,4,2908,-5815.0,5min,keltbreak,"(50, 1.5)",afternoon,st30/60/0,False
-30.1,-23995.0,-2.64,25143.0,0,4,2372,-8626.0,5min,keltbreak,"(50, 1.5)",afternoon,trail0/0/2.0,False
-15.8,-12511.0,-1.2,13242.0,0,4,1446,-4921.0,5min,keltbreak,"(50, 1.5)",afternoon,trail0/0/3.0,False
-0.1,-94.0,-0.01,9316.0,1,4,1002,-2041.0,5min,keltbreak,"(50, 1.5)",afternoon,trail0/0/5.0,False
-19.7,-18362.0,-0.61,30985.0,2,4,934,-12473.0,5min,keltbreak,"(50, 1.5)",full,eod0/0/0,False
3.4,2660.0,0.3,5017.0,3,4,935,-2439.0,5min,keltbreak,"(50, 1.5)",full,eod0/0/0,True
-194.3,-180318.0,-11.39,180299.0,0,4,46110,-79378.0,5min,keltbreak,"(50, 1.5)",full,st10/20/0,False
-97.1,-89432.0,-6.37,89464.0,0,4,31933,-42221.0,5min,keltbreak,"(50, 1.5)",full,st10/40/0,False
-62.7,-57539.0,-3.84,57871.0,0,4,25558,-28175.0,5min,keltbreak,"(50, 1.5)",full,st10/60/0,False
-154.7,-142770.0,-7.65,142637.0,0,4,33431,-69140.0,5min,keltbreak,"(50, 1.5)",full,st20/20/0,False
-73.3,-67106.0,-3.98,67770.0,0,4,22062,-35979.0,5min,keltbreak,"(50, 1.5)",full,st20/40/0,False
-41.8,-38230.0,-2.16,39943.0,0,4,17094,-23241.0,5min,keltbreak,"(50, 1.5)",full,st20/60/0,False
-122.6,-112514.0,-5.71,112469.0,0,4,27617,-56481.0,5min,keltbreak,"(50, 1.5)",full,st30/20/0,False
-53.2,-48580.0,-2.68,48863.0,0,4,17590,-29225.0,5min,keltbreak,"(50, 1.5)",full,st30/40/0,False
-30.9,-28078.0,-1.47,29038.0,0,4,13367,-21356.0,5min,keltbreak,"(50, 1.5)",full,st30/60/0,False
-160.2,-147575.0,-7.74,147501.0,0,4,16778,-57257.0,5min,keltbreak,"(50, 1.5)",full,trail0/0/2.0,False
-51.9,-46927.0,-1.99,46916.0,0,4,8705,-17929.0,5min,keltbreak,"(50, 1.5)",full,trail0/0/3.0,False
-8.0,-7185.0,-0.26,17154.0,2,4,4443,-7787.0,5min,keltbreak,"(50, 1.5)",full,trail0/0/5.0,False
22.0,16755.0,0.95,6249.0,4,4,763,1924.0,5min,keltbreak,"(50, 2.0)",rth,eod0/0/0,False
26.0,19860.0,1.28,5853.0,4,4,763,794.0,5min,keltbreak,"(50, 2.0)",rth,eod0/0/0,True
-81.5,-65943.0,-9.85,65998.0,0,4,14409,-30904.0,5min,keltbreak,"(50, 2.0)",rth,st10/20/0,False
-38.8,-31492.0,-4.48,31696.0,0,4,10428,-15226.0,5min,keltbreak,"(50, 2.0)",rth,st10/40/0,False
-24.2,-19714.0,-2.52,20803.0,0,4,8456,-9742.0,5min,keltbreak,"(50, 2.0)",rth,st10/60/0,False
-70.7,-57377.0,-6.72,57483.0,0,4,10918,-29074.0,5min,keltbreak,"(50, 2.0)",rth,st20/20/0,False
-31.5,-25655.0,-2.98,25726.0,0,4,7504,-13540.0,5min,keltbreak,"(50, 2.0)",rth,st20/40/0,False
-17.6,-14356.0,-1.53,15534.0,0,4,5900,-8166.0,5min,keltbreak,"(50, 2.0)",rth,st20/60/0,False
-58.7,-47867.0,-5.21,47869.0,0,4,9194,-24461.0,5min,keltbreak,"(50, 2.0)",rth,st30/20/0,False
-24.5,-19986.0,-2.06,21329.0,0,4,6144,-11007.0,5min,keltbreak,"(50, 2.0)",rth,st30/40/0,False
-14.6,-11956.0,-1.16,13662.0,0,4,4738,-7031.0,5min,keltbreak,"(50, 2.0)",rth,st30/60/0,False
-35.2,-28480.0,-2.47,30492.0,0,4,3223,-10203.0,5min,keltbreak,"(50, 2.0)",rth,trail0/0/2.0,False
1.0,819.0,0.06,5065.0,3,4,1859,-2009.0,5min,keltbreak,"(50, 2.0)",rth,trail0/0/3.0,False
10.6,8464.0,0.53,6150.0,3,4,1274,-1380.0,5min,keltbreak,"(50, 2.0)",rth,trail0/0/5.0,False
12.2,8908.0,0.74,3891.0,4,4,728,804.0,5min,keltbreak,"(50, 2.0)",morning,eod0/0/0,False
14.4,10450.0,0.93,2931.0,4,4,728,265.0,5min,keltbreak,"(50, 2.0)",morning,eod0/0/0,True
-50.3,-36641.0,-8.26,36619.0,0,4,7683,-16672.0,5min,keltbreak,"(50, 2.0)",morning,st10/20/0,False
-24.3,-17698.0,-3.77,17937.0,0,4,5761,-8806.0,5min,keltbreak,"(50, 2.0)",morning,st10/40/0,False
-15.1,-11027.0,-2.14,11149.0,0,4,4713,-5652.0,5min,keltbreak,"(50, 2.0)",morning,st10/60/0,False
-44.7,-32517.0,-5.83,32722.0,0,4,5976,-15727.0,5min,keltbreak,"(50, 2.0)",morning,st20/20/0,False
-19.7,-14350.0,-2.5,14544.0,0,4,4196,-7976.0,5min,keltbreak,"(50, 2.0)",morning,st20/40/0,False
-9.8,-7099.0,-1.14,7581.0,0,4,3360,-4372.0,5min,keltbreak,"(50, 2.0)",morning,st20/60/0,False
-36.3,-26457.0,-4.3,26898.0,0,4,5076,-13414.0,5min,keltbreak,"(50, 2.0)",morning,st30/20/0,False
-13.4,-9736.0,-1.5,10355.0,0,4,3462,-5802.0,5min,keltbreak,"(50, 2.0)",morning,st30/40/0,False
-8.3,-6040.0,-0.87,6745.0,1,4,2734,-3805.0,5min,keltbreak,"(50, 2.0)",morning,st30/60/0,False
-17.5,-12709.0,-1.64,14246.0,0,4,1677,-5758.0,5min,keltbreak,"(50, 2.0)",morning,trail0/0/2.0,False
7.0,5085.0,0.54,3213.0,3,4,1068,-888.0,5min,keltbreak,"(50, 2.0)",morning,trail0/0/3.0,False
16.3,11865.0,1.12,3095.0,3,4,842,-452.0,5min,keltbreak,"(50, 2.0)",morning,trail0/0/5.0,False
4.4,3050.0,0.29,4664.0,3,4,698,-1321.0,5min,keltbreak,"(50, 2.0)",afternoon,eod0/0/0,False
5.2,3653.0,0.38,6487.0,2,4,698,-1083.0,5min,keltbreak,"(50, 2.0)",afternoon,eod0/0/0,True
-39.9,-29595.0,-7.49,29650.0,0,4,6838,-14185.0,5min,keltbreak,"(50, 2.0)",afternoon,st10/20/0,False
-19.9,-14771.0,-3.29,15346.0,0,4,4886,-6957.0,5min,keltbreak,"(50, 2.0)",afternoon,st10/40/0,False
-12.0,-8921.0,-1.73,10932.0,1,4,4026,-5112.0,5min,keltbreak,"(50, 2.0)",afternoon,st10/60/0,False
-33.3,-24719.0,-4.87,24782.0,0,4,5102,-13071.0,5min,keltbreak,"(50, 2.0)",afternoon,st20/20/0,False
-14.4,-10690.0,-1.95,10995.0,0,4,3503,-5353.0,5min,keltbreak,"(50, 2.0)",afternoon,st20/40/0,False
-9.3,-6863.0,-1.16,8132.0,0,4,2796,-3822.0,5min,keltbreak,"(50, 2.0)",afternoon,st20/60/0,False
-29.0,-21628.0,-3.78,21631.0,0,4,4304,-10919.0,5min,keltbreak,"(50, 2.0)",afternoon,st30/20/0,False
-13.6,-10106.0,-1.65,11074.0,0,4,2910,-4937.0,5min,keltbreak,"(50, 2.0)",afternoon,st30/40/0,False
-8.5,-6285.0,-0.96,8629.0,0,4,2290,-3296.0,5min,keltbreak,"(50, 2.0)",afternoon,st30/60/0,False
-23.1,-17104.0,-2.28,18025.0,0,4,1828,-6378.0,5min,keltbreak,"(50, 2.0)",afternoon,trail0/0/2.0,False
-7.8,-5698.0,-0.65,6316.0,0,4,1141,-2165.0,5min,keltbreak,"(50, 2.0)",afternoon,trail0/0/3.0,False
1.6,1141.0,0.12,8144.0,1,4,864,-1256.0,5min,keltbreak,"(50, 2.0)",afternoon,trail0/0/5.0,False
-10.0,-9252.0,-0.31,35510.0,2,4,925,-14376.0,5min,keltbreak,"(50, 2.0)",full,eod0/0/0,False
3.7,2828.0,0.29,6106.0,2,4,926,-2928.0,5min,keltbreak,"(50, 2.0)",full,eod0/0/0,True
-146.2,-133964.0,-10.33,133964.0,0,4,35532,-59224.0,5min,keltbreak,"(50, 2.0)",full,st10/20/0,False
-72.6,-66217.0,-5.48,66366.0,0,4,24809,-29893.0,5min,keltbreak,"(50, 2.0)",full,st10/40/0,False
-45.7,-41612.0,-3.15,42031.0,0,4,19993,-19186.0,5min,keltbreak,"(50, 2.0)",full,st10/60/0,False
-114.9,-104668.0,-6.76,104624.0,0,4,26166,-50675.0,5min,keltbreak,"(50, 2.0)",full,st20/20/0,False
-51.5,-46448.0,-3.18,47731.0,0,4,17446,-23095.0,5min,keltbreak,"(50, 2.0)",full,st20/40/0,False
-24.1,-21670.0,-1.4,23933.0,0,4,13589,-12663.0,5min,keltbreak,"(50, 2.0)",full,st20/60/0,False
-92.7,-84314.0,-5.15,84294.0,0,4,21995,-41430.0,5min,keltbreak,"(50, 2.0)",full,st30/20/0,False
-36.1,-32524.0,-2.04,32775.0,0,4,14207,-17398.0,5min,keltbreak,"(50, 2.0)",full,st30/40/0,False
-18.9,-17028.0,-1.0,21731.0,1,4,10892,-12396.0,5min,keltbreak,"(50, 2.0)",full,st30/60/0,False
-126.4,-115161.0,-6.83,115106.0,0,4,13226,-41070.0,5min,keltbreak,"(50, 2.0)",full,trail0/0/2.0,False
-31.8,-28297.0,-1.36,28735.0,0,4,7059,-11861.0,5min,keltbreak,"(50, 2.0)",full,trail0/0/3.0,False
-3.8,-3380.0,-0.13,15460.0,2,4,3999,-6913.0,5min,keltbreak,"(50, 2.0)",full,trail0/0/5.0,False
28.7,22175.0,1.22,7599.0,4,4,773,395.0,10min,donch,"(4,)",rth,eod0/0/0,False
23.0,17749.0,1.6,2757.0,3,4,773,-536.0,10min,donch,"(4,)",rth,eod0/0/0,True
-52.8,-42513.0,-10.02,42611.0,0,4,6929,-17110.0,10min,donch,"(4,)",rth,st10/20/0,False
-28.4,-22994.0,-4.23,23099.0,0,4,6108,-8867.0,10min,donch,"(4,)",rth,st10/40/0,False
-17.7,-14515.0,-2.26,14901.0,0,4,5588,-5740.0,10min,donch,"(4,)",rth,st10/60/0,False
-52.2,-42608.0,-6.78,43182.0,0,4,6648,-19107.0,10min,donch,"(4,)",rth,st20/20/0,False
-25.9,-21444.0,-2.97,22472.0,0,4,5503,-10834.0,10min,donch,"(4,)",rth,st20/40/0,False
-17.3,-14424.0,-1.79,15765.0,1,4,4825,-7770.0,10min,donch,"(4,)",rth,st20/60/0,False
-49.8,-41423.0,-5.59,41823.0,0,4,6423,-17606.0,10min,donch,"(4,)",rth,st30/20/0,False
-21.0,-17742.0,-2.05,18102.0,0,4,5143,-7556.0,10min,donch,"(4,)",rth,st30/40/0,False
-15.1,-12759.0,-1.33,14054.0,1,4,4361,-5773.0,10min,donch,"(4,)",rth,st30/60/0,False
-41.6,-35367.0,-2.38,37606.0,0,4,2925,-12886.0,10min,donch,"(4,)",rth,trail0/0/2.0,False
-2.6,-2157.0,-0.13,9189.0,2,4,1757,-3190.0,10min,donch,"(4,)",rth,trail0/0/3.0,False
25.6,20527.0,1.21,6032.0,3,4,1060,-55.0,10min,donch,"(4,)",rth,trail0/0/5.0,False
15.3,11780.0,0.96,3984.0,3,4,772,-492.0,10min,donch,"(4,)",morning,eod0/0/0,False
18.0,13930.0,1.45,2569.0,3,4,772,-376.0,10min,donch,"(4,)",morning,eod0/0/0,True
